corpus_id,simulation_id,model_order,regularity,regularity_label,regularity_label_readable,dependency,dependency_readable,uncertainty_z,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,early_drop,later_mean_drop,early_minus_later
high_100__adjacent__sim12,12,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.4004767119557264,1.0567953363894986,1.033740808057814,1.0244738547669554,1.0178673798791882,1.0170218303799583,1.0144171238521225,1.0087653637166831,1.0090813048803635,1.009932661142655,0.3436813755662278,0.0058578344058554666,0.33782354116037233
high_100__nonadjacent__sim12,12,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.3065385634893625,2.0331386419676516,2.0199204692577193,2.0090800477943858,2.0083448769479553,2.0145070875396685,2.0082016730270733,2.0120312982859363,2.013867888012596,2.0031793824565387,0.2733999215217109,0.0037449074388891113,0.2696550140828218
high_100__nonadjacent__sim12,12,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.8598736375557285,2.1545282106625407,2.0773309996397873,2.079537594722853,2.0504165857593044,2.0421464546407697,2.0363664566542043,2.026487956071874,2.0233549034541483,2.0331716407681286,0.7053454268931878,0.015169571236801516,0.6901758556563863
low_60__adjacent__sim12,12,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.136499823664521,1.9642525550256824,2.026976524026591,1.96847892805273,1.9832382960187624,1.996570560555182,1.9635449612519529,1.9846178711500717,1.9574367764663572,1.9635953171411145,0.17224726863883877,8.215473557099395e-5,0.17216511390326777
low_60__adjacent__sim12,12,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.4404305766919476,2.033252488015492,2.082840223366476,1.9921770216350465,1.998388449805727,2.004313297682052,1.971541616549325,1.9932000204092184,1.967948803205134,1.9778636686838584,0.40717808867645555,0.006923602416454205,0.4002544862600014
low_60__nonadjacent__sim12,12,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.279466805670559,2.044924190522234,2.021377941256318,2.0325335861985416,2.017734601467898,2.0053396498891,2.006636370890372,2.0071674337328416,2.0069268049314704,2.0048747333781805,0.23454261514832497,0.005006182143006688,0.22953643300531829
low_60__nonadjacent__sim12,12,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.8802809595012215,2.1393973386795455,2.030057640254079,2.091007180199904,2.0560430648942822,2.03385964161826,2.0485390868075615,2.034420645456876,2.0270152525272103,2.0143942105645505,0.740883620821676,0.01562539101437438,0.7252582298073016
mid_80__adjacent__sim12,12,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.884327066639712,1.7161535402491594,1.6910109954870434,1.8102538247102629,1.68039958124297,1.8051080975989695,1.8263340876236032,1.670261998577687,1.7988697170702506,1.6649389720888692,0.1681735263905526,0.00640182102003628,0.16177170537051633
mid_80__adjacent__sim12,12,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.20947619148937,1.7879301577791753,1.724436807002819,1.8372199669623503,1.7129568297868247,1.7995151088320378,1.843049505729,1.679205622484916,1.800812009779213,1.6698346206313175,0.42154603371019483,0.014761942143482226,0.4067840915667126
mid_80__nonadjacent__sim12,12,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.275845198701207,2.051746217438529,2.0212960600643197,2.009128353014752,2.015890153438772,2.0080516409593696,2.0178532291728177,2.007916566062214,2.000729924384804,1.9977133866260857,0.2240989812626779,0.006754103851555421,0.2173448774111225
mid_80__nonadjacent__sim12,12,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.841146467443118,2.170065356269964,2.0847485370109573,2.027363956983137,2.0371864435528395,2.0529633209180007,2.0573519036571746,2.045203403319815,2.0427975341004028,2.019439942672554,0.6710811111731543,0.018828176699676236,0.652252934473478
high_100__adjacent__sim13,13,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.118843192324613,1.0131962667621572,1.016216402631886,1.0047087322057608,1.0071832342428877,1.001890572489874,1.0041900801711745,1.00144788191644,1.0028904832078394,1.001832498637552,0.1056469255624557,0.0014204710155756584,0.10422645454688004
high_100__adjacent__sim13,13,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.3805006999989062,1.0565695703772784,1.045569036466948,1.0217446017789118,1.02280002138577,1.0121146775530103,1.0104372567679902,1.012811181967957,1.0084902102144504,1.011010468710757,0.32393112962162784,0.005694887708315166,0.3182362419133127
high_100__nonadjacent__sim13,13,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.2936422152670795,2.0079641804194157,2.0107654775671864,2.0125264231740427,2.0274126704510587,2.013382412501197,2.0031549251827916,2.0061614241360024,2.011242009159224,2.0008022797687555,0.28567803484766374,8.952375813325308e-4,0.2847827972663312
high_100__nonadjacent__sim13,13,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.8531716135285783,2.1024607969722675,2.0757333165963208,2.044476437423217,2.0951877779287305,2.0422823012132914,2.0380122200698194,2.0252483500684932,2.0136130211757006,2.0305679095542075,0.7507108165563108,0.008986610927257499,0.7417242056290533
low_60__adjacent__sim13,13,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.114008090024028,1.9975114389853983,1.9585577814722783,2.0258581863678096,1.993596732819971,1.9891408955396823,1.9519154314572105,1.9262566671230432,2.004545748950575,1.9880606029072556,0.1164966510386296,0.0011813545097678346,0.11531529652886177
low_60__adjacent__sim13,13,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.431714525564093,2.0409185533334497,1.9921766077781315,2.0641202974390573,1.9955608336106871,2.014626305881516,1.963999438832351,1.9271831440154623,2.018554920715633,2.0034504397615116,0.39079597223064333,0.004683514196492267,0.38611245803415106
low_60__nonadjacent__sim13,13,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.3031926241225835,2.032783844907848,2.029274585676053,2.020730532241394,2.0132508545234984,2.0047108145969608,2.003334103064261,2.0065639825735753,2.00038725415106,2.002273534206848,0.2704087792147356,0.0038137888376250095,0.2665949903771106
low_60__nonadjacent__sim13,13,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.7933731896087943,2.203530900035762,2.0953609917162277,2.0849466916459516,2.067565243218469,2.044668719802289,2.035926133328757,2.022553416629748,2.0316077871835265,2.0213456291828926,0.5898422895730322,0.02277315885660869,0.5670691307164235
mid_80__adjacent__sim13,13,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.9321046611393904,1.7477945408429665,1.7286173248876748,1.7682066715477789,1.664303769558019,1.5996552212626007,1.7015203534325496,1.6860484599126455,1.687178743370648,1.7204121313743574,0.1843101202964239,0.0034228011835761296,0.18088731911284778
mid_80__adjacent__sim13,13,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.2449684755581827,1.8323751417660896,1.7596546230084211,1.7902335879349884,1.674200248081785,1.605677892137524,1.7119388061404832,1.7113072703857166,1.6883131934324884,1.7262681409955904,0.41259333379209306,0.013263375096312396,0.3993299586957807
mid_80__nonadjacent__sim13,13,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.264060243740784,2.0332393758754455,2.0546040362830404,2.0053947458854706,1.9961491276905152,2.013849209302415,2.0105917524835615,2.0106528285864584,2.0184146017292792,2.008040808379545,0.23082086786533873,0.0031498209369875685,0.22767104692835116
mid_80__nonadjacent__sim13,13,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.7996129146713353,2.1480947713996836,2.124048202304811,2.044296345762614,2.0150935453813488,2.0504234667670116,2.0415606085447116,2.044192181382521,2.0260961689510695,2.011727894218502,0.6515181432716517,0.01704585964764771,0.634472283624004
high_100__adjacent__sim14,14,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.1293864991489324,1.0138328899371476,1.0089983304135404,1.006432422227214,1.0045672504864336,1.002097604381542,1.0034129057455976,1.0028983946001298,1.0004625220820855,1.0033631100402576,0.11555360921178481,0.0013087224871112524,0.11424488672467356
high_100__adjacent__sim14,14,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.39972597603836,1.0591038259237684,1.032462035175612,1.018146509063895,1.0116726540855725,1.0172740445549069,1.0149232622147195,1.0107596594719568,1.0025659466616117,1.00675466756395,0.3406221501145916,0.0065436447949772936,0.33407850531961436
high_100__nonadjacent__sim14,14,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.302084270716869,2.0323177766609812,2.030747411882186,2.0229332041291883,2.0168859280374836,2.0067660515641923,1.9976158278562364,2.0157584445937116,2.0017032655229987,2.00198529518043,0.26976649405588793,0.0037915601850689318,0.265974933870819
high_100__nonadjacent__sim14,14,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.833613499150281,2.1338578712496767,2.129476891592415,2.0507286150542168,2.0742062916959947,2.055554323422116,2.032426512552566,2.038096916598821,2.026457898911601,2.010671148724654,0.6997556279006041,0.015398340315627868,0.6843572875849762
low_60__adjacent__sim14,14,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.158962255051408,1.9905376663572831,1.9717557007484905,1.974801197899435,1.9957828907873332,2.003100801837713,1.9715022723358937,1.967154687945517,1.9554161395044405,1.988969017668236,0.1684245886941247,1.960810861308948e-4,0.1682285076079938
low_60__adjacent__sim14,14,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.51759586785126,2.025335463803792,2.00641113085087,1.984611300483367,2.022883642607807,2.0362348250168294,1.983253737782,1.9876749026700724,1.9536906590887575,1.994099870201165,0.4922604040474683,0.0039044492003283693,0.4883559548471399
low_60__nonadjacent__sim14,14,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.2722041731595226,2.0562056704694465,2.035414898267897,2.0119325065713487,2.0066593880189214,2.0066658372107,2.008655723103246,2.007055874218683,2.004771657836198,1.9925783603308809,0.21599850269007614,0.0079534137673207,0.20804508892275544
low_60__nonadjacent__sim14,14,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.7639022382636735,2.2107146981668206,2.098856002753765,2.069257809382836,2.0678667347665227,2.02952572190396,2.035351359329942,2.034625314694869,2.024705347625251,2.0111088720246766,0.5531875400968529,0.024950728267768008,0.5282368118290849
mid_80__adjacent__sim14,14,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.9794200282495849,1.7754229914008457,1.702996188624143,1.6907299806246454,1.782356554297661,1.7589617348565862,1.7332434926732436,1.6688630637026969,1.7405854972203405,1.6929610784562554,0.20399703684873915,0.010307739118073783,0.19368929773066537
mid_80__adjacent__sim14,14,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.321713728913728,1.8074412515318692,1.745285014663433,1.730052172361619,1.811112623197318,1.7799875057901215,1.741079871449897,1.6720259841397236,1.7423906827784323,1.6908969609036864,0.5142724773818588,0.014568036328522854,0.4997044410533359
mid_80__nonadjacent__sim14,14,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.2860636144534343,2.042347714496536,2.0214136965747977,2.008756680604491,2.0076201574810417,2.0096217755877706,2.008048769729797,2.015299127798121,2.01624401019606,2.007223827729703,0.24371589995689824,0.0043904858458541085,0.23932541411104413
mid_80__nonadjacent__sim14,14,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.8119741035017447,2.208362158546892,2.0677231859906686,2.0842122230768667,2.0514423286860244,2.05304828540968,2.028707190683259,2.0288921643752875,2.0374751120660135,2.018443196211518,0.6036119449548525,0.02373987029192176,0.5798720746629307
high_100__adjacent__sim15,15,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.129187100017159,1.0004756777478003,1.006815949947396,1.0147375576964317,1.0069890921215598,1.0055365712832085,1.0018536820650692,1.0007611111543937,1.0007235718641136,1.0030489882346687,0.1287114222693586,-3.216638108585468e-4,0.12903308608021716
high_100__adjacent__sim15,15,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.4018487744066377,1.040117230347958,1.0354320590679436,1.0329683623981532,1.0158207009324371,1.0112920281421005,1.0073089716481207,1.0124417796169918,1.0117314714279084,1.0098456461049872,0.3617315440586797,0.0037839480303713535,0.35794759602830833
high_100__nonadjacent__sim15,15,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.2811196120746016,2.0441948329388664,2.038629874101998,2.021830033992061,2.0055439730641296,2.008039415936134,2.001603049106891,2.014067783424821,2.007935677671123,2.00373313850975,0.23692477913573518,0.005057711803639564,0.2318670673320956
high_100__nonadjacent__sim15,15,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.797583910520847,2.155677662271728,2.1011590009408025,2.072715290556916,2.0582613812472537,2.035115094980239,2.043937103455543,2.027151955426146,2.036804060233529,2.013067488834269,0.6419062482491191,0.01782627167968237,0.6240799765694367
low_60__adjacent__sim15,15,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.124734906651972,1.9781058095112185,1.999961997472753,1.9779853078972016,2.0048877351160783,1.9831832785420205,1.9953901590847176,1.98703367049369,1.9873148101755824,1.9935803420379328,0.14662909714075334,-0.0019343165658392836,0.14856341370659262
low_60__adjacent__sim15,15,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.4270914431311774,2.071627844997041,2.035908977236025,2.007015290110753,2.0143404310284687,1.995553803466566,2.005206322998966,2.0040660321541783,1.9974553386053544,2.011415360586714,0.3554635981341363,0.007526560551290862,0.34793703758284544
low_60__nonadjacent__sim15,15,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.3051628900737695,2.0324300978268703,2.007832401268734,2.0235477189918583,2.0113191749104815,2.013350471396856,2.00960193911229,2.006983630692992,1.9978605755852303,2.011028852468571,0.27273279224689917,0.0026751556697874324,0.27005763657711174
low_60__nonadjacent__sim15,15,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.7868662076564177,2.2254010743131976,2.0801361837403505,2.05027977040004,2.0577168266356978,2.04387905990631,2.058081732484061,2.0234776646153407,2.0321247150650543,2.026145724125552,0.5614651333432201,0.02490691877345569,0.5365582145697645
mid_80__adjacent__sim15,15,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.9182114241912112,1.7542995539043007,1.8192678729154532,1.667263634808039,1.6589163058988727,1.7499334306037504,1.7634013317409398,1.6849684724768743,1.7407836914862462,1.6885358811922082,0.16391187028691045,0.008220459089011561,0.1556914111978989
mid_80__adjacent__sim15,15,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.2242196813190316,1.810453925383411,1.888159152131189,1.6940031144087044,1.6755048367036414,1.753569513581642,1.7649090306102502,1.696993674518165,1.7457496520929174,1.6952393579980345,0.4137657559356205,0.014401820923172076,0.3993639350124484
mid_80__nonadjacent__sim15,15,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.2947324819046133,2.039913711805087,2.0306099584538817,2.014927351654881,2.006368455995017,2.0018189747837956,2.0105747044902063,2.0034218982971335,1.9986231817926907,2.009935581134817,0.25481877009952614,0.0037472663337837497,0.2510715037657424
mid_80__nonadjacent__sim15,15,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.77471738336102,2.2066632724906685,2.115490984637973,2.0562513876691475,2.033217760761494,2.0385197861520616,2.0214233729386613,2.0388068754991866,2.0195585882244007,2.0325829365866763,0.5680541108703516,0.021760041987999024,0.5462940688823525
high_100__adjacent__sim16,16,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.1305398687413228,1.0131269395755722,1.0082400496042498,1.0030829523795757,1.002778710721776,0.9973439849144392,1.0001504353868091,1.0088081210467523,1.0051887071080456,1.0046432104132756,0.11741292916575063,0.00106046614528707,0.11635246302046356
high_100__adjacent__sim16,16,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.3838602724224,1.074246642321152,1.0319120776112507,1.0211790225214536,1.0167115597684222,1.0130870647459302,1.0109322706639072,1.0145191237698357,1.0096514403054908,1.005521235236309,0.309613630101248,0.008590675885605387,0.3010229542156426
high_100__nonadjacent__sim16,16,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.310825818259468,2.034653087226492,2.01679293297314,2.016363528289532,2.0166053149860033,2.011587864675236,2.003186577955645,2.0057106215063865,2.004912382299339,2.0046484653352215,0.27617273103297624,0.0037505777364088,0.27242215329656744
high_100__nonadjacent__sim16,16,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.856114540555913,2.1802491498805168,2.073381183602795,2.0893117571380935,2.0622030844910624,2.0465085857506127,2.022734869252902,2.030117117193659,2.0252627047425955,2.0209894386309637,0.6758653906753964,0.019907463906194134,0.6559579267692023
low_60__adjacent__sim16,16,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.158000191278031,1.9910168152632004,1.9726600009646489,1.9682160550277996,1.9715204573979244,1.9863323575276024,1.9648611776801412,1.9978952844529352,1.924294545779038,1.966120662019155,0.1669833760148307,0.0031120191555056853,0.16387135685932502
low_60__adjacent__sim16,16,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.459842719967208,2.070962592260957,2.0202946317298167,1.9944591750887144,1.9979365822372048,2.002110528730249,1.97659432045622,2.002285628432473,1.92700398539699,1.9760415662650792,0.38888012770625124,0.011865128249484713,0.37701499945676653
low_60__nonadjacent__sim16,16,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.2899749571897523,2.0243811069548183,2.025048477929753,2.010187418092437,2.000270668685898,2.027256664722273,2.0277394662985153,2.003730746666581,2.017193336037104,2.0043985033122076,0.265593850234934,0.0024978254553263413,0.26309602477960764
low_60__nonadjacent__sim16,16,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.840929421748306,2.149151110605614,2.108993304606172,2.049346531225649,2.016979362017116,2.0401216531629367,2.042628747631988,2.0369592543249317,2.051812706038682,2.018951917868239,0.6917783111426923,0.016274899092171835,0.6755034120505204
mid_80__adjacent__sim16,16,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.8393034481773816,1.708773223301564,1.8120797835905071,1.7504339755296716,1.7060769132024949,1.646221581466934,1.785405601957678,1.751641632918461,1.7843293499448758,1.7067834506833357,0.13053022487581756,2.4872157727853783e-4,0.13028150329853902
mid_80__adjacent__sim16,16,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.1285568825265653,1.7850867119384228,1.8466520152231989,1.783882397548208,1.7319320595046348,1.6385996465746304,1.7915690476963115,1.775662386311366,1.8035389072997832,1.717223456850967,0.34347017058814244,0.008482906885931979,0.33498726370221044
mid_80__nonadjacent__sim16,16,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.2793106971897092,2.0321128917831355,2.0294284744111697,2.0150239692530447,2.024405445342772,2.0085180194355687,1.9966336431834393,2.004282685728254,2.0014852709739546,2.0097773957830087,0.24719780540657377,0.0027919370000158428,0.24440586840655792
mid_80__nonadjacent__sim16,16,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.8122235024637736,2.1673405256867504,2.09919014137158,2.0665753312188584,2.0564030502307373,2.0430068863967676,2.0270112103906976,2.034694100563585,2.021350854255648,2.029079031528149,0.6448829767770232,0.017282686769825195,0.627600290007198
high_100__adjacent__sim17,17,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.1298076828564652,1.0141846646931574,1.0069133474519965,1.0077597106277532,1.0021179204540671,1.0039447129939147,1.0055340894352771,1.0016979477157055,1.0010769461947957,1.0035395642056,0.11562301816330778,0.0013306375609446752,0.1142923806023631
high_100__adjacent__sim17,17,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.3937722553388885,1.062729540826202,1.0286301884144398,1.007947052063764,1.0225816698530044,1.0114602127799086,1.0174827765217496,1.0110844420395346,1.0001618316203782,1.0037137581286195,0.3310427145126864,0.0073769728371978205,0.32366574167548856
high_100__nonadjacent__sim17,17,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.2965719739583093,2.034316757921705,2.0353846235035418,2.009369843914281,2.0166428162290324,1.9944202847206136,2.0159117791966037,2.00564581316883,1.9991301063988505,2.004334006682713,0.2622552160366043,0.003747843904873982,0.2585073721317303
high_100__nonadjacent__sim17,17,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.85514497505396,2.1519360573061257,2.0979440359666977,2.072211457300713,2.034207165221743,2.008148221495924,2.0475063181369437,2.0234862415728094,2.024887198647866,2.0293710711899133,0.7032089177478342,0.015320623264526545,0.6878882944833077
low_60__adjacent__sim17,17,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.121085624428144,1.9658462309027909,2.000200636413804,1.9475052802830832,1.9893140775830804,1.9560726636567856,1.961489060412208,1.9743773646477445,1.9878646356702552,1.973308544165635,0.15523939352535332,-9.327891578555236e-4,0.15617218268320884
low_60__adjacent__sim17,17,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.455843816967519,2.0356162077827085,2.0382000830428484,1.968487371443422,2.0049691388797632,1.971842514891236,1.9692277973799648,1.9979611141511089,2.004133757579757,1.9784301892346472,0.4202276091848107,0.0071482523185076585,0.41307935686630304
low_60__nonadjacent__sim17,17,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.3013270170563693,2.0401019411456582,2.0134469433284683,2.020061672375119,2.0109670803496487,2.0051409439677443,2.0020556933163483,2.0161660259852128,2.0069610785568957,2.0082791916473264,0.2612250759107111,0.003977843687291482,0.2572472322234196
low_60__nonadjacent__sim17,17,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.839408335727254,2.191453008927563,2.0751424119917607,2.0833626093091273,2.024315109991012,2.038376805809517,2.0425471195129905,2.0380487928158972,2.037323981608604,2.0260383628421694,0.6479553267996914,0.02067683076067417,0.6272784960390172
mid_80__adjacent__sim17,17,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.8870232300762932,1.686446342636699,1.7158516152754226,1.7145412755050973,1.7810721992961287,1.7784825229091783,1.7517935076918971,1.7749100266780256,1.7447011961558334,1.7176222266470331,0.20057688743959434,-0.0038969855012917776,0.20447387294088612
mid_80__adjacent__sim17,17,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.2102476199331917,1.761212213514916,1.7486293735829637,1.7358717574711249,1.7833863840480684,1.7986317387277315,1.7826368933718766,1.7956492382132128,1.7530321563259703,1.727169262762348,0.4490354064182758,0.004255368844070989,0.4447800375742048
mid_80__nonadjacent__sim17,17,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.2890547042071967,2.051461499200564,2.0067441656340934,2.0108933205463937,2.014309161038667,2.024161548116132,2.0133138404789177,2.000722358561032,2.0043596247755726,2.000885603702786,0.2375932050066325,0.006321986937222301,0.2312712180694102
mid_80__nonadjacent__sim17,17,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.838939833978376,2.180597516034341,2.058537817923736,2.0693702263992164,2.0551741414490112,2.055176818291942,2.0227441671035975,2.0294631569470143,2.0165225176054813,2.0296270988465666,0.6583423179440349,0.018871302148471825,0.639471015795563
high_100__adjacent__sim18,18,2-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.1305667989703343,1.0137433102886928,1.0087487150460843,1.003901204393026,1.0025970437778455,1.0060241573404578,1.0040981282993822,1.0014028791188136,1.004085314920088,1.0021460318399515,0.1168234886816415,0.0014496598060926569,0.11537382887554884
high_100__adjacent__sim18,18,3-gram,1,high_100,100% regular,adjacent,Adjacent,-1,1.3938925137773643,1.066013625658275,1.0349422755800777,1.0211050598497264,1.0142632177489188,1.015324551523727,1.0169020227088892,1.0132652835526992,1.0102735488073462,0.9993150282168836,0.3278788881190893,0.008337324680173938,0.3195415634389153
high_100__nonadjacent__sim18,18,2-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.299850265416618,2.008626571482655,2.023510304173778,2.0229715821335597,2.0252961100194566,2.0108668668019423,2.021474798037189,2.0040432859180224,2.0088106719509997,2.0026456595149984,0.2912236939339632,7.476139959570749e-4,0.2904760799380061
high_100__nonadjacent__sim18,18,3-gram,1,high_100,100% regular,nonadjacent,Non-adjacent,-1,2.8586420632323395,2.1234041448347316,2.097504524583249,2.072533043244841,2.04140473229939,2.0419360084025637,2.043229517520014,2.0581686970013187,2.0251487291493913,2.0159136061299576,0.7352379183976079,0.013436317338096748,0.7218016010595112
low_60__adjacent__sim18,18,2-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.1440710196333077,2.001509667984333,1.9659562899731264,1.9741172358159944,1.988250984948816,1.9471842335849083,1.9652682950554732,1.946979271510586,1.9719241093013464,1.9894276919024767,0.14256135164897454,0.0015102470102320575,0.14105110463874249
low_60__adjacent__sim18,18,3-gram,0.6,low_60,60% regular,adjacent,Adjacent,1,2.4579728095616575,2.0740001886100994,2.009987648064912,1.993557745522611,2.0078673714964093,1.9572842768632135,1.988034203731396,1.9561848992821649,1.978836899049757,1.9994715258465892,0.38397262095155815,0.009316082845438778,0.3746565381061194
low_60__nonadjacent__sim18,18,2-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.305867273128614,2.038630968696654,2.024304235242867,2.0146069380232805,2.0168481640547107,2.006659065895951,2.0091392597200897,2.0093940958963796,2.0061913392608557,1.992001195303311,0.2672363044319601,0.005828721674167869,0.26140758275779225
low_60__nonadjacent__sim18,18,3-gram,0.6,low_60,60% regular,nonadjacent,Non-adjacent,1,2.8735720787022947,2.1677206261166453,2.0679363119753535,2.054142057212205,2.045016481608374,2.0547262739088312,2.0422859677346823,2.0371231406631076,2.0276683163720133,2.0258799523978297,0.7058514525856494,0.01773008421485195,0.6881213683707974
mid_80__adjacent__sim18,18,2-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,1.820483272976151,1.7165997964883557,1.7889241659773918,1.7194435147912803,1.7470770073274289,1.7212808014792358,1.803346499329466,1.7065723166011155,1.7581112225989284,1.6653308952554868,0.10388347648779539,0.006408612654108609,0.09747486383368678
mid_80__adjacent__sim18,18,3-gram,0.8,mid_80,80% regular,adjacent,Adjacent,-2.7755575615628914e-16,2.1255361248309677,1.7955002493648518,1.8218608263740692,1.7537570480784042,1.7585136741243457,1.7384465370542146,1.8147985643109392,1.7268757908893624,1.7749629726676133,1.6736469349139562,0.3300358754661159,0.015231664306361942,0.314804211159754
mid_80__nonadjacent__sim18,18,2-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.286346374578421,2.0450304617768245,2.020254318410478,2.034182051755052,2.009592456895891,2.006925433217334,2.0061548529708406,2.0078892069332697,2.0055513829683465,2.008265116696974,0.2413159128015967,0.004595668134981301,0.2367202446666154
mid_80__nonadjacent__sim18,18,3-gram,0.8,mid_80,80% regular,nonadjacent,Non-adjacent,-2.7755575615628914e-16,2.782414681186519,2.1823821903419898,2.118434187179451,2.0773188594832357,2.042813988659621,2.0529077713244854,2.0050353753150385,2.021744699248149,2.030250747515874,2.0306927363349274,0.6000324908445291,0.018961181750882794,0.5810713090936463
